university_name,city,department,degree,program,duration,eligibility_criteria,test_required,fee_structure,admission_deadline,program_url
University of the Punjab,Lahore,Faculty of Sciences,BS,Biotechnology,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Sciences,BS,Botany,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Sciences,BS,Botany after AD,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Hailey College of Commerce / Faculty of Business & Economics,BS,Business Economics,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Hailey College of Commerce / Faculty of Business & Economics,BS,Business Education,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Sciences,BS,Chemistry,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Hailey College of Commerce / Faculty of Business & Economics,BS,Commerce,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Hailey College of Commerce / Faculty of Business & Economics,BS,Commerce,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,85000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Hailey College of Commerce / Faculty of Business & Economics,BS,Commerce,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,85000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Sciences,BS,Computational Physics,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,85000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Computing & Information Technology,BS,Computer Science,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Computing & Information Technology,BS,Computer Science,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,85000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,University of the Punjab,BS,Electronics,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Computing & Information Technology,BS,English Literature,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,85000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Arts & Humanities,BS,English ( ),4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,85000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Engineering & Technology,BS,Environmental Sciences,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Arts & Humanities,BS,French,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Computing & Information Technology,BS,Geographic Information Systems,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Sciences,BS,Geography,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Sciences,BS,General Sciences (Hons),4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Hailey College of Commerce / Faculty of Business & Economics,BS,Hydrology and Water Resources Management,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Computing & Information Technology,BS,Information Management,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Computing & Information Technology,BS,Information Technology,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,85000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Arts & Humanities,BS,International Relations,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Arts & Humanities,BS,Islamic Studies,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Arts & Humanities,BS,Islamic Studies,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,School of Communication Studies,BS,Journalism Studies ( ),4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,85000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Sciences,BS,Mathematics,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Hailey College of Commerce / Faculty of Business & Economics,BS,Management,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Hailey College of Commerce / Faculty of Business & Economics,BS,Management ( ),4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Sciences,BS,Mathematics,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Sciences,BS,Mathematics (After,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,85000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Sciences,BS,Mathematics,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,85000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,School of Communication Studies,BS,Media & Development Communication,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,School of Communication Studies,BS,Media and Development Communication,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Sciences,BS,Microbiology and Molecular Genetics,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Arts & Humanities,BS,Persian,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Arts & Humanities,BS,Philosophy,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Institute of Education & Research,BS,Physical Education,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Sciences,BS,Physics,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,17-December-2025,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Arts & Humanities,BS,Punjabi,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Behavioral & Social Sciences,BS,Social Entrepreneurship,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Behavioral & Social Sciences,BS,Social Entrepreneurship,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,85000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Behavioral & Social Sciences,BS,Social Work,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,85000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Sciences,BS,Space Science,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Institute of Education & Research,BS,Technology Education,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Computing & Information Technology,BS,Tourism and Hospitality Management,4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,University Law College,BS,Laws (LLB),4 Years,FSc / FA / ICS / A-Levels or equivalent,PU Entry Test,45000.0,15-August-2026,https://pu.edu.pk/program/index/Graduate
University of the Punjab,Lahore,Faculty of Sciences,MS,General Studies,2 Years,Relevant BS (16 years education),GAT (General) or Departmental Test,60000.0,15-August-2026,https://pu.edu.pk/program/index/masters
University of the Punjab,Lahore,Faculty of Computing & Information Technology,MS,Admission Related FAQs Regulations Merit of Last Year,2 Years,Relevant BS (16 years education),GAT (General) or Departmental Test,60000.0,15-August-2026,https://pu.edu.pk/program/index/masters
University of the Punjab,Lahore,Hailey College of Commerce / Faculty of Business & Economics,MS,Business Education,2 Years,Relevant BS (16 years education),GAT (General) or Departmental Test,60000.0,15-August-2026,https://pu.edu.pk/program/index/masters
University of the Punjab,Lahore,Faculty of Sciences,MS,Computational Physics,2 Years,Relevant BS (16 years education),GAT (General) or Departmental Test,60000.0,15-August-2026,https://pu.edu.pk/program/index/masters
University of the Punjab,Lahore,Faculty of Computing & Information Technology,MS,Criminology & Security Studies,2 Years,Relevant BS (16 years education),GAT (General) or Departmental Test,60000.0,15-August-2026,https://pu.edu.pk/program/index/masters
University of the Punjab,Lahore,Faculty of Arts & Humanities,MS,History,2 Years,Relevant BS (16 years education),GAT (General) or Departmental Test,60000.0,15-August-2026,https://pu.edu.pk/program/index/masters
University of the Punjab,Lahore,Institute of Education & Research,MS,Hons Elementary Education,2 Years,Relevant BS (16 years education),GAT (General) or Departmental Test,60000.0,15-August-2026,https://pu.edu.pk/program/index/masters
University of the Punjab,Lahore,Hailey College of Commerce / Faculty of Business & Economics,MS,Hydrology and Water Resources Management,2 Years,Relevant BS (16 years education),GAT (General) or Departmental Test,60000.0,15-August-2026,https://pu.edu.pk/program/index/masters
University of the Punjab,Lahore,Faculty of Computing & Information Technology,MS,Information Technology,2 Years,Relevant BS (16 years education),GAT (General) or Departmental Test,85000.0,15-August-2026,https://pu.edu.pk/program/index/masters
University of the Punjab,Lahore,Faculty of Arts & Humanities,MS,Islamic Studies,2 Years,Relevant BS (16 years education),GAT (General) or Departmental Test,60000.0,15-August-2026,https://pu.edu.pk/program/index/masters
University of the Punjab,Lahore,School of Communication Studies,MS,Journalism Studies,2 Years,Relevant BS (16 years education),GAT (General) or Departmental Test,60000.0,15-August-2026,https://pu.edu.pk/program/index/masters
University of the Punjab,Lahore,Faculty of Sciences,MS,Microbiology and Molecular Genetics,2 Years,Relevant BS (16 years education),GAT (General) or Departmental Test,60000.0,15-August-2026,https://pu.edu.pk/program/index/masters
University of the Punjab,Lahore,Faculty of Arts & Humanities,MS,Pakistan Studies,2 Years,Relevant BS (16 years education),GAT (General) or Departmental Test,60000.0,15-August-2026,https://pu.edu.pk/program/index/masters
University of the Punjab,Lahore,Faculty of Arts & Humanities,MS,Persian,2 Years,Relevant BS (16 years education),GAT (General) or Departmental Test,60000.0,15-August-2026,https://pu.edu.pk/program/index/masters
University of the Punjab,Lahore,Institute of Education & Research,MS,Physical Education,2 Years,Relevant BS (16 years education),GAT (General) or Departmental Test,60000.0,15-August-2026,https://pu.edu.pk/program/index/masters
University of the Punjab,Lahore,Faculty of Sciences,MS,Physics,2 Years,Relevant BS (16 years education),GAT (General) or Departmental Test,60000.0,17-December-2025,https://pu.edu.pk/program/index/masters
University of the Punjab,Lahore,Faculty of Computing & Information Technology,MS,Quality & Performance Management,2 Years,Relevant BS (16 years education),GAT (General) or Departmental Test,60000.0,15-August-2026,https://pu.edu.pk/program/index/masters
University of the Punjab,Lahore,Faculty of Arts & Humanities,MS,Sociology,2 Years,Relevant BS (16 years education),GAT (General) or Departmental Test,60000.0,31-August-2025,https://pu.edu.pk/program/index/masters
University of the Punjab,Lahore,Faculty of Sciences,MS,Statistics,2 Years,Relevant BS (16 years education),GAT (General) or Departmental Test,60000.0,15-August-2026,https://pu.edu.pk/program/index/masters
